run_guid,run_type,task_guid,agent_code,run_datetime,subscription_id,org_guid,user_guid,params,source,destination,status,create_date,modified_date
391f439a-1478-4d23-8648-6d598876afb7,USA-FDA,89314aee-acee-491d-86c9-9bc1e7098877,G_CONCISE_SUMMARY,2025-05-20 17:30:06,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-1997-D-0380/FDA-1997-D-0380-0002/FDA-1997-D-0380-0002-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry Nonsterile Semisolid Dosage Forms Scale-Up and Postapproval Changes: Chemistry, Manufacturing, and Controls; In Vitro Release Testing and In Vivo Bioequivalence Documentation; Guidance"", ""docket_id"": ""FDA-1997-D-0380"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-1997-D-0380-0002""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-1997-D-0380/FDA-1997-D-0380-0002"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-20 17:31:13,2025-05-28 03:53:06
392,CAB,6fd50547-8a6d-47b3-b668-9198ae6ab5c6,G_ACTION_ITEMS_IN,2025-05-15 19:39:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,{},"{""tilte"": ""FDA-2005-D-0027-0016-guidance.pdf"", ""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/ROOT_FOLDER/FDA-2005-D-0027-0016-guidance.pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""document_guid"": ""b877e90c-3bc0-415d-9d1c-32618d99f246""}","{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/b877e90c-3bc0-415d-9d1c-32618d99f246"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-16 02:39:51,2025-05-28 03:53:06
393,CAB,8a5f696b-4d9e-4788-9f34-26ee15155eb9,G_IMPACT_ANALYSIS_IN,2025-05-15 19:39:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,{},"{""tilte"": ""FDA-2005-D-0027-0016-guidance.pdf"", ""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/ROOT_FOLDER/FDA-2005-D-0027-0016-guidance.pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""document_guid"": ""b877e90c-3bc0-415d-9d1c-32618d99f246""}","{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/b877e90c-3bc0-415d-9d1c-32618d99f246"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-16 02:40:01,2025-05-28 03:53:06
394,CAB,43b8a60b-3d30-4dc5-b83b-4d467b02c661,G_KEYWORDS,2025-05-15 19:39:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_keywords__"": 10}","{""tilte"": ""FDA-2005-D-0027-0016-guidance.pdf"", ""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/ROOT_FOLDER/FDA-2005-D-0027-0016-guidance.pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""document_guid"": ""b877e90c-3bc0-415d-9d1c-32618d99f246""}","{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/b877e90c-3bc0-415d-9d1c-32618d99f246"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-16 02:40:05,2025-05-28 03:53:06
395,CAB,6b04be2f-bdd4-41ad-8d0b-7dd7e238dfda,G_TRANSLATE,2025-05-15 19:39:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__to_language__"": ""Spanish""}","{""tilte"": ""FDA-2005-D-0027-0016-guidance.pdf"", ""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/ROOT_FOLDER/FDA-2005-D-0027-0016-guidance.pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""document_guid"": ""b877e90c-3bc0-415d-9d1c-32618d99f246""}","{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/b877e90c-3bc0-415d-9d1c-32618d99f246/Spanish"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-16 02:40:52,2025-05-28 03:53:06
3951aa3b-6d46-4b24-af24-28ecb1db54b9,USA-FDA,b50a19e3-5e17-4c09-adf8-848144c36f98,G_CONCISE_SUMMARY,2025-05-20 04:30:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0398/FDA-2011-D-0398-0009/FDA-2011-D-0398-0009-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry; Questions and Answers Regarding The Final Rule, Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation"", ""docket_id"": ""FDA-2011-D-0398"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0398-0009""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0398/FDA-2011-D-0398-0009"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-20 04:30:49,2025-05-28 03:53:06
396,USA-FDA,27b563ab-5538-4e94-8360-55ccdf77167d,G_MINI_SUMMARY,2025-05-15 19:46:54,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2017-D-5478/FDA-2017-D-5478-0001/FDA-2017-D-5478-0001-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""MRCT Draft FDA Guidance Return of Aggregate Results"", ""docket_id"": ""FDA-2017-D-5478"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2017-D-5478-0001""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2017-D-5478/FDA-2017-D-5478-0001"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-16 02:46:58,2025-05-28 03:53:06
397,USA-FDA,9112987f-0dd6-4021-a134-259ab009f42b,G_CONCISE_SUMMARY,2025-05-15 19:46:54,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2017-D-5478/FDA-2017-D-5478-0001/FDA-2017-D-5478-0001-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""MRCT Draft FDA Guidance Return of Aggregate Results"", ""docket_id"": ""FDA-2017-D-5478"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2017-D-5478-0001""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2017-D-5478/FDA-2017-D-5478-0001"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-16 02:47:03,2025-05-28 03:53:06
398,SCHEDULED,14aa8ba2-0462-4fe0-824d-8c0b88188d92,FDA_ALERT,2025-05-15 19:59:42,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""user_id"": 37, ""org_guid"": ""2ba0ac41-b3aa-4b96-ba47-feeddc029ccd"", ""frequency"": ""daily"", ""last_name"": ""Bhatt"", ""user_guid"": ""e842a45e-7661-4c8f-a9bd-5885d465872b"", ""first_name"": ""Pat"", ""user_email"": ""Pat.Bhatt@lexim.ai"", ""next_run_date"": ""2025-04-16""}",{},"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/e842a45e-7661-4c8f-a9bd-5885d465872b/AGENTS/fda_alert/14aa8ba2-0462-4fe0-824d-8c0b88188d92"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-16 03:01:11,2025-05-28 03:53:06
39bd7edb-d1e6-40ef-baf8-03e516300de3,USA-FDA,48bd19f8-3e1b-4c78-bedb-cedb320c80c9,G_CONCISE_SUMMARY,2025-05-20 07:00:05,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0674/FDA-2011-D-0674-0002/FDA-2011-D-0674-0002-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry FDA Records Access Authority under Section 414 and 704 of the Federal Food, Drug, & Cosmetic Act"", ""docket_id"": ""FDA-2011-D-0674"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0674-0002""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0674/FDA-2011-D-0674-0002"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-20 07:01:20,2025-05-28 03:53:06
3a2faceb-cc50-4020-8e7c-bfffcc1a0fc7,USA-FDA,2575c4c0-2f28-47a3-99ed-9de5c28396ea,G_MINI_SUMMARY,2025-05-20 07:00:05,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2010-D-0395/FDA-2010-D-0395-0002/FDA-2010-D-0395-0002-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and Food and Drug Adminstration Staff Recommendation for Premarket Notification for Lamotrigine and Zonisamide Assays"", ""docket_id"": ""FDA-2010-D-0395"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2010-D-0395-0002""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2010-D-0395/FDA-2010-D-0395-0002"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-20 07:00:09,2025-05-28 03:53:06
3a36e7fa-0be8-4e39-afb2-f2cadfb21589,USA-FDA,058748f6-dd5b-4a92-929e-7a52dbb61870,G_KEYWORDS,2025-05-22 01:30:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_keywords__"": 10}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-0022/FDA-2012-D-0022-0002/FDA-2012-D-0022-0002-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Direct-to-Consumer Television Advertisements, etc."", ""docket_id"": ""FDA-2012-D-0022"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-0022-0002""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-0022/FDA-2012-D-0022-0002"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 01:30:51,2025-05-28 03:53:06
3a38e0e9-0c9d-411a-ad58-d2612ccb4c1f,USA-FDA,89798d1e-b86c-4b56-8584-41a296c24004,G_IMPACT_ANALYSIS,2025-05-22 15:45:06,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2020-D-1924/FDA-2020-D-1924-0001/FDA-2020-D-1924-0001-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry:  Dear Manufacturer Letter Regarding Front-of-Package Symbols"", ""docket_id"": ""FDA-2020-D-1924"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2020-D-1924-0001""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2020-D-1924/FDA-2020-D-1924-0001"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 15:45:35,2025-05-28 03:53:06
3a6126ef-8062-4ba4-852a-5e1975912bfa,USA-FDA,14303b94-4ccd-4330-9039-88a8c12ceeff,G_DETAILED_SUMMARY,2025-05-22 10:15:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2006-D-0298/FDA-2006-D-0298-0005/FDA-2006-D-0298-0005-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff: Whole Grain Label Statements"", ""docket_id"": ""FDA-2006-D-0298"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2006-D-0298-0005""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2006-D-0298/FDA-2006-D-0298-0005"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 10:16:48,2025-05-28 03:53:06
3b1f863e-8fed-4007-829a-ac4f6381df20,SCHEDULED,64e8a509-c805-478d-bedb-e3e89172903a,FDA_ALERT,2025-05-29 00:00:04,21,22e9cbee-8ffd-40b1-ac72-354a385b80f8,f5afaea1-6d6b-42be-af7d-051ae67b2ec2,"{""user_id"": 108, ""org_guid"": ""22e9cbee-8ffd-40b1-ac72-354a385b80f8"", ""frequency"": ""daily"", ""last_name"": ""M"", ""user_guid"": ""f5afaea1-6d6b-42be-af7d-051ae67b2ec2"", ""first_name"": ""Nanda Kishore"", ""start_date"": ""2025-02-19"", ""user_email"": ""nanda.mandadapu@lexim.ai"", ""next_run_date"": ""2025-05-29""}",{},"{""aws_key"": ""ORGANIZATION/22e9cbee-8ffd-40b1-ac72-354a385b80f8/USERS/f5afaea1-6d6b-42be-af7d-051ae67b2ec2/AGENTS/fda_alert/64e8a509-c805-478d-bedb-e3e89172903a"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-29 00:00:19,2025-05-29 00:00:19
3b51575f-0ed6-40ec-a5cd-a6be16ba3279,USA-FDA,a1ae7ef1-9ff8-4b75-8e66-f1f992717766,G_DETAILED_SUMMARY,2025-05-22 14:45:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-1999-D-0742/FDA-1999-D-0742-0014/FDA-1999-D-0742-0014-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Financial Disclosure by Clinical Investigators - Draft Guidance"", ""docket_id"": ""FDA-1999-D-0742"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-1999-D-0742-0014""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-1999-D-0742/FDA-1999-D-0742-0014"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 14:46:33,2025-05-28 03:53:06
3bb35870-362a-4e6c-83af-c2e8157d4f16,QUEUE,968c7c01-fb02-434d-9911-174101584bbf,G_TRANSLATE,2025-05-30 03:31:01,0,22e9cbee-8ffd-40b1-ac72-354a385b80f8,f5afaea1-6d6b-42be-af7d-051ae67b2ec2,"{""doc_title"": ""c_986569 (9).pdf"", ""to_language"": ""Hindi""}","{""aws_key"": ""ORGANIZATION/22e9cbee-8ffd-40b1-ac72-354a385b80f8/USERS/f5afaea1-6d6b-42be-af7d-051ae67b2ec2/AGENTS/translation/968c7c01-fb02-434d-9911-174101584bbf/c_986569 (9).pdf.pdf"", ""doc_title"": ""c_986569 (9).pdf"", ""aws_bucket"": ""lexim-cabinet-dev""}","{""aws_key"": ""ORGANIZATION/22e9cbee-8ffd-40b1-ac72-354a385b80f8/USERS/f5afaea1-6d6b-42be-af7d-051ae67b2ec2/AGENTS/translation/968c7c01-fb02-434d-9911-174101584bbf"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-30 03:31:06,2025-05-30 03:31:06
3bf2cd19-dfec-4de9-8c2b-0f5842b4359f,USA-FDA,d81aa51a-e4c3-4d74-87c0-6ac3d678781f,G_CONCISE_SUMMARY,2025-05-22 00:45:05,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0577/FDA-2011-D-0577-0002/FDA-2011-D-0577-0002-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and Staff; Factors To Consider When Making Benefit-Risk Determinations in Medical Device Premarket Review"", ""docket_id"": ""FDA-2011-D-0577"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0577-0002""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0577/FDA-2011-D-0577-0002"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 00:47:47,2025-05-28 03:53:06
3c030805-4ff5-4db0-86d7-0fb1f519f6fa,USA-FDA,19859053-3558-4e25-93d3-1deb28606e35,G_KEYWORDS,2025-05-20 09:30:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__num_keywords__"": 10}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-D-2300/FDA-2014-D-2300-0011/FDA-2014-D-2300-0011-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Evaluating Drug Effects on the Ability to Operate a Motor Vehicle\nGuidance for Industry"", ""docket_id"": ""FDA-2014-D-2300"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2014-D-2300-0011""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-D-2300/FDA-2014-D-2300-0011"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-20 09:32:41,2025-05-28 03:53:06
3c2c28b8-7e3e-40bf-ba4e-f668e4e1c23e,USA-FDA,4e069c1d-2742-425f-b7d9-2b86272b8ec4,G_MINI_SUMMARY,2025-05-22 01:15:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2008-D-0406/FDA-2008-D-0406-0038/FDA-2008-D-0406-0038-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Information Sheet Guidance for Sponsors, Clinical Investigators, and IRBs; Frequently Asked Questions - Statement of Investigator (Form FDA 1572)"", ""docket_id"": ""FDA-2008-D-0406"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2008-D-0406-0038""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2008-D-0406/FDA-2008-D-0406-0038"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 01:17:04,2025-05-28 03:53:06
3c9e539f-5546-456e-8581-919f74373ff0,USA-FDA,718fb798-7773-45a6-844d-52847a4349e3,G_ACTION_ITEMS,2025-05-22 07:00:05,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-D-1525/FDA-2014-D-1525-0358/FDA-2014-D-1525-0358-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Revised Draft Guidance for Industry on Mixing, Diluting, or Repackaging Biological Products Outside the Scope of an Approved Biologics License Application"", ""docket_id"": ""FDA-2014-D-1525"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2014-D-1525-0358""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-D-1525/FDA-2014-D-1525-0358"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 07:02:08,2025-05-28 03:53:06
3cb03cd1-d99e-4503-9f2f-838bc8e4f116,USA-FDA,2ccbd98e-bfe5-45a1-99d4-3702a2a5c5dc,G_FAQ,2025-05-22 11:45:04,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0169/FDA-2013-D-0169-0002/FDA-2013-D-0169-0002-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and Review Staff: Pediatric Information Incorporated Into Human Prescription Drug and Biological Products Labeling"", ""docket_id"": ""FDA-2013-D-0169"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0169-0002""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0169/FDA-2013-D-0169-0002"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 11:45:32,2025-05-28 03:53:06
3d771d40-1ee8-4358-887b-19fa313d7388,SCHEDULED,38711726-4840-4a12-a2ec-e8eb21594e74,DEVICE_ANALYST,2025-06-02 00:00:04,6,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""user_id"": 37, ""org_guid"": ""2ba0ac41-b3aa-4b96-ba47-feeddc029ccd"", ""frequency"": ""daily"", ""last_name"": ""Bhatt"", ""user_guid"": ""e842a45e-7661-4c8f-a9bd-5885d465872b"", ""first_name"": ""Pat"", ""start_date"": ""2025-01-01"", ""user_email"": ""Pat.Bhatt@lexim.ai"", ""next_run_date"": ""2025-06-02""}",{},"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/e842a45e-7661-4c8f-a9bd-5885d465872b/AGENTS/device_analyst/38711726-4840-4a12-a2ec-e8eb21594e74"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-06-02 00:00:06,2025-06-02 00:00:06
3d9e46d8-10c0-49a9-aca9-25cbe815d975,USA-FDA,fb6d6c4e-962b-46ec-bb8c-7a192ec286ee,G_IMPACT_ANALYSIS,2025-05-22 00:15:05,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0168/FDA-2013-D-0168-0002/FDA-2013-D-0168-0002-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and Staff; Recommendations for Labeling Medical Products to Inform Users the Product or Product Container Is Not Made With Natural Rubber Latex"", ""docket_id"": ""FDA-2013-D-0168"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0168-0002""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0168/FDA-2013-D-0168-0002"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 00:17:09,2025-05-28 03:53:06
3ddf26d7-7319-4940-8b52-34f87863b598,SCHEDULED,5ac7af3d-514f-4305-a0dc-3ab5368ea470,FDA_ALERT,2025-05-25 00:00:04,30,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,bad34868-4f42-466d-9dd2-9d9e1d4ff849,"{""user_id"": 129, ""org_guid"": ""2ba0ac41-b3aa-4b96-ba47-feeddc029ccd"", ""frequency"": ""daily"", ""last_name"": ""Atreyas"", ""user_guid"": ""bad34868-4f42-466d-9dd2-9d9e1d4ff849"", ""first_name"": ""Ritu"", ""start_date"": ""2025-02-22"", ""user_email"": ""Ritu.Atreyas@gmail.com"", ""next_run_date"": ""2025-05-25""}",{},"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/bad34868-4f42-466d-9dd2-9d9e1d4ff849/AGENTS/fda_alert/5ac7af3d-514f-4305-a0dc-3ab5368ea470"", ""aws_bucket"": ""lexim-cabinet-dev""}",Pending,2025-05-25 00:00:30,2025-05-28 03:53:06
3de277bf-7ed4-4ea7-adf9-654ecf39b6ed,USA-FDA,7eb546cf-a3d9-4cb3-af0d-0099dabc5664,G_MINI_SUMMARY,2025-05-22 16:45:07,0,2ba0ac41-b3aa-4b96-ba47-feeddc029ccd,e842a45e-7661-4c8f-a9bd-5885d465872b,"{""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2009-D-0212/FDA-2009-D-0212-0025/FDA-2009-D-0212-0025-guidance.pdf"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Incorporation of Physical-Chemical Identifiers into Solid Oral Dosage Form Drug Products for Anticounterfeiting - Guidance for Industry"", ""docket_id"": ""FDA-2009-D-0212"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2009-D-0212-0025""}","{""aws_key"": ""USA/FDA/CONTENT/FDA-2009-D-0212/FDA-2009-D-0212-0025"", ""aws_bucket"": ""lexim-ai-dev""}",Pending,2025-05-22 16:47:02,2025-05-28 03:53:06
